Network ID	Position	X	Y
link_1070	left	-122.7786724	40.92188771
link_1070	right	-122.327961	41.34747978
link_1071	left	-121.8872217	39.82471159
link_1071	right	-122.2437372	40.41573204
link_1072	left	-121.8872217	39.82471159
link_1072	right	-121.5132038	40.67296428
link_1073	left	-121.8277161	39.72622322
link_1073	right	-121.8872217	39.82471159
link_1074	left	-121.8109245	39.70058098
link_1074	right	-121.8277161	39.72622322
link_1075	left	-121.9609122	39.77029116
link_1075	right	-122.2437372	40.41573204
link_1076	left	-121.9609122	39.77029116
link_1076	right	-121.8872217	39.82471159
link_1077	left	-121.9609122	39.77029116
link_1077	right	-121.8277161	39.72622322
link_1078	left	-121.9609122	39.77029116
link_1078	right	-121.8109245	39.70058098
link_1079	left	-121.3321302	39.64081606
link_1079	right	-121.5132038	40.67296428
link_108	left	-117.0912007	33.97306841
link_108	right	-117.0394636	34.33103385
link_1080	left	-121.3321302	39.64081606
link_1080	right	-121.8872217	39.82471159
link_1081	left	-121.3321302	39.64081606
link_1081	right	-121.8277161	39.72622322
link_1082	left	-121.3321302	39.64081606
link_1082	right	-121.8109245	39.70058098
link_1083	left	-122.3578413	39.21909733
link_1083	right	-121.8109245	39.70058098
link_1084	left	-122.1570734	39.70913374
link_1084	right	-122.2437372	40.41573204
link_1085	left	-122.1570734	39.70913374
link_1085	right	-121.8109245	39.70058098
link_1086	left	-122.1570734	39.70913374
link_1086	right	-121.9609122	39.77029116
link_1087	left	-122.1570734	39.70913374
link_1087	right	-122.3578413	39.21909733
link_1088	left	-122.5304683	39.70133194
link_1088	right	-122.3578413	39.21909733
link_1089	left	-122.5304683	39.70133194
link_1089	right	-122.1570734	39.70913374
link_109	left	-117.0325585	33.90916572
link_109	right	-117.2954611	33.68613381
link_1090	left	-122.6120897	40.06223847
link_1090	right	-122.6581143	40.55204813
link_1091	left	-122.6120897	40.06223847
link_1091	right	-122.2437372	40.41573204
link_1092	left	-122.6120897	40.06223847
link_1092	right	-122.1570734	39.70913374
link_1093	left	-122.6120897	40.06223847
link_1093	right	-122.5304683	39.70133194
link_1094	left	-121.6165722	38.43314917
link_1094	right	-121.526335	38.57428469
link_1095	left	-121.7532357	38.5524488
link_1095	right	-121.526335	38.57428469
link_1096	left	-121.7532357	38.5524488
link_1096	right	-121.6165722	38.43314917
link_1097	left	-121.7470956	38.67001055
link_1097	right	-121.7532357	38.5524488
link_1098	left	-121.8770826	38.81425474
link_1098	right	-122.3578413	39.21909733
link_1099	left	-121.8770826	38.81425474
link_1099	right	-121.7470956	38.67001055
link_11	left	-118.6376198	34.05522081
link_11	right	-118.6905457	34.25017738
link_110	left	-117.0325585	33.90916572
link_110	right	-117.1519856	33.58639157
link_1100	left	-121.5961908	39.15078075
link_1100	right	-121.8109245	39.70058098
link_1101	left	-121.5961908	39.15078075
link_1101	right	-121.3321302	39.64081606
link_1102	left	-121.5961908	39.15078075
link_1102	right	-122.3578413	39.21909733
link_1103	left	-121.5961908	39.15078075
link_1103	right	-121.8770826	38.81425474
link_1104	left	-121.5805594	39.09915681
link_1104	right	-121.7470956	38.67001055
link_1105	left	-121.5805594	39.09915681
link_1105	right	-121.8770826	38.81425474
link_1106	left	-121.5805594	39.09915681
link_1106	right	-121.5961908	39.15078075
link_1107	left	-121.239248	38.75852507
link_1107	right	-121.5805594	39.09915681
link_1108	left	-121.5448718	38.61769233
link_1108	right	-121.526335	38.57428469
link_1109	left	-121.5448718	38.61769233
link_1109	right	-121.7532357	38.5524488
link_111	left	-117.0325585	33.90916572
link_111	right	-117.0912007	33.97306841
link_1110	left	-121.5448718	38.61769233
link_1110	right	-121.7470956	38.67001055
link_1111	left	-121.5448718	38.61769233
link_1111	right	-121.5805594	39.09915681
link_1112	left	-121.4380793	38.61973257
link_1112	right	-121.4907997	38.59719828
link_1113	left	-121.5244878	38.61403931
link_1113	right	-121.526335	38.57428469
link_1114	left	-121.5244878	38.61403931
link_1114	right	-121.4907997	38.59719828
link_1115	left	-121.5244878	38.61403931
link_1115	right	-121.5448718	38.61769233
link_1116	left	-121.5244878	38.61403931
link_1116	right	-121.4380793	38.61973257
link_1117	left	-121.4879736	38.60656336
link_1117	right	-121.4907997	38.59719828
link_1118	left	-121.4879736	38.60656336
link_1118	right	-121.4380793	38.61973257
link_1119	left	-121.4879736	38.60656336
link_1119	right	-121.5244878	38.61403931
link_112	left	-116.8005736	33.96134016
link_112	right	-116.5975476	34.36580958
link_1120	left	-121.5032396	38.58243012
link_1120	right	-121.526335	38.57428469
link_1121	left	-121.5032396	38.58243012
link_1121	right	-121.4907997	38.59719828
link_1122	left	-121.5032396	38.58243012
link_1122	right	-121.4380793	38.61973257
link_1123	left	-121.5032396	38.58243012
link_1123	right	-121.5244878	38.61403931
link_1124	left	-121.3274122	38.69809397
link_1124	right	-121.5805594	39.09915681
link_1125	left	-121.3274122	38.69809397
link_1125	right	-121.239248	38.75852507
link_1126	left	-121.3274122	38.69809397
link_1126	right	-121.5448718	38.61769233
link_1127	left	-121.3274122	38.69809397
link_1127	right	-121.4380793	38.61973257
link_1128	left	-121.3274122	38.69809397
link_1128	right	-121.5244878	38.61403931
link_1129	left	-121.3884115	38.35836191
link_1129	right	-121.4380793	38.61973257
link_113	left	-116.8005736	33.96134016
link_113	right	-116.5133107	34.06851733
link_1130	left	-121.3884115	38.35836191
link_1130	right	-121.5032396	38.58243012
link_1131	left	-121.3884115	38.35836191
link_1131	right	-121.3274122	38.69809397
link_1132	left	-121.4937881	38.34068322
link_1132	right	-121.526335	38.57428469
link_1133	left	-121.4937881	38.34068322
link_1133	right	-121.6165722	38.43314917
link_1134	left	-121.4937881	38.34068322
link_1134	right	-121.5032396	38.58243012
link_1135	left	-121.4937881	38.34068322
link_1135	right	-121.3884115	38.35836191
link_1136	left	-121.6256207	38.17029734
link_1136	right	-121.7207127	38.01044964
link_1137	left	-121.6256207	38.17029734
link_1137	right	-121.4580267	37.92184048
link_1138	left	-121.6256207	38.17029734
link_1138	right	-121.4937881	38.34068322
link_1139	left	-121.8742164	38.24253034
link_1139	right	-121.8139877	38.01642467
link_114	left	-116.8005736	33.96134016
link_114	right	-117.0394636	34.33103385
link_1140	left	-121.9295324	38.32189422
link_1140	right	-121.8742164	38.24253034
link_1141	left	-122.2196517	38.39891578
link_1141	right	-122.3578413	39.21909733
link_1142	left	-122.2196517	38.39891578
link_1142	right	-121.8770826	38.81425474
link_1143	left	-122.3682279	38.28158854
link_1143	right	-122.3578413	39.21909733
link_1144	left	-122.3682279	38.28158854
link_1144	right	-122.2196517	38.39891578
link_1145	left	-122.2301481	38.2275359
link_1145	right	-122.2196517	38.39891578
link_1146	left	-122.2301481	38.2275359
link_1146	right	-122.3682279	38.28158854
link_1147	left	-122.0327132	38.43815215
link_1147	right	-121.7532357	38.5524488
link_1148	left	-122.0327132	38.43815215
link_1148	right	-121.7470956	38.67001055
link_1149	left	-122.0327132	38.43815215
link_1149	right	-121.8770826	38.81425474
link_115	left	-116.9288009	33.93687469
link_115	right	-117.0394636	34.33103385
link_1150	left	-122.0327132	38.43815215
link_1150	right	-122.2196517	38.39891578
link_1151	left	-121.9325855	38.4034437
link_1151	right	-121.7532357	38.5524488
link_1152	left	-121.9325855	38.4034437
link_1152	right	-121.9295324	38.32189422
link_1153	left	-121.9325855	38.4034437
link_1153	right	-122.0327132	38.43815215
link_1154	left	-121.9630479	38.32747573
link_1154	right	-121.9295324	38.32189422
link_1155	left	-121.9630479	38.32747573
link_1155	right	-122.0327132	38.43815215
link_1156	left	-121.9630479	38.32747573
link_1156	right	-121.9325855	38.4034437
link_1157	left	-122.02656	38.29900167
link_1157	right	-122.0327132	38.43815215
link_1158	left	-122.02656	38.29900167
link_1158	right	-121.9630479	38.32747573
link_1159	left	-122.0785774	38.29595317
link_1159	right	-122.2196517	38.39891578
link_116	left	-116.9288009	33.93687469
link_116	right	-117.0912007	33.97306841
link_1160	left	-122.0785774	38.29595317
link_1160	right	-122.2301481	38.2275359
link_1161	left	-122.0785774	38.29595317
link_1161	right	-122.0327132	38.43815215
link_1162	left	-122.0785774	38.29595317
link_1162	right	-122.02656	38.29900167
link_1163	left	-122.0512466	38.26421214
link_1163	right	-122.02656	38.29900167
link_1164	left	-122.0512466	38.26421214
link_1164	right	-122.0785774	38.29595317
link_1165	left	-122.0995518	38.21860999
link_1165	right	-122.1111206	37.97708732
link_1166	left	-122.0995518	38.21860999
link_1166	right	-122.2301481	38.2275359
link_1167	left	-122.0995518	38.21860999
link_1167	right	-122.0785774	38.29595317
link_1168	left	-122.0995518	38.21860999
link_1168	right	-122.0512466	38.26421214
link_1169	left	-122.2698357	38.14234671
link_1169	right	-122.3682279	38.28158854
link_117	left	-116.9288009	33.93687469
link_117	right	-117.0325585	33.90916572
link_1170	left	-122.2698357	38.14234671
link_1170	right	-122.2301481	38.2275359
link_1171	left	-122.2698357	38.14234671
link_1171	right	-122.2565658	38.12831769
link_1172	left	-122.2368082	38.13577109
link_1172	right	-122.1111206	37.97708732
link_1173	left	-122.2368082	38.13577109
link_1173	right	-122.2301481	38.2275359
link_1174	left	-122.2368082	38.13577109
link_1174	right	-122.2565658	38.12831769
link_1175	left	-122.2368082	38.13577109
link_1175	right	-122.0995518	38.21860999
link_1176	left	-122.2368082	38.13577109
link_1176	right	-122.2698357	38.14234671
link_1177	left	-122.2672768	38.1174214
link_1177	right	-122.3949035	37.94484437
link_1178	left	-122.2672768	38.1174214
link_1178	right	-122.2565658	38.12831769
link_1179	left	-122.2672768	38.1174214
link_1179	right	-122.2698357	38.14234671
link_118	left	-116.9288009	33.93687469
link_118	right	-116.8005736	33.96134016
link_1180	left	-122.2422908	38.08512037
link_1180	right	-122.1111206	37.97708732
link_1181	left	-122.2422908	38.08512037
link_1181	right	-122.11828	37.93330987
link_1182	left	-122.2422908	38.08512037
link_1182	right	-122.3949035	37.94484437
link_1183	left	-122.2422908	38.08512037
link_1183	right	-122.2565658	38.12831769
link_1184	left	-122.2422908	38.08512037
link_1184	right	-122.2368082	38.13577109
link_1185	left	-122.2422908	38.08512037
link_1185	right	-122.2672768	38.1174214
link_1186	left	-121.7185821	38.24668145
link_1186	right	-121.7682585	38.00875491
link_1187	left	-121.7185821	38.24668145
link_1187	right	-121.7207127	38.01044964
link_1188	left	-121.7185821	38.24668145
link_1188	right	-121.8139877	38.01642467
link_1189	left	-121.7185821	38.24668145
link_1189	right	-121.6165722	38.43314917
link_119	left	-116.764301	33.63022191
link_119	right	-117.1519856	33.58639157
link_1190	left	-121.7185821	38.24668145
link_1190	right	-121.7532357	38.5524488
link_1191	left	-121.7185821	38.24668145
link_1191	right	-121.4937881	38.34068322
link_1192	left	-121.7185821	38.24668145
link_1192	right	-121.6256207	38.17029734
link_1193	left	-121.7185821	38.24668145
link_1193	right	-121.8742164	38.24253034
link_1194	left	-121.7185821	38.24668145
link_1194	right	-121.9295324	38.32189422
link_1195	left	-121.7185821	38.24668145
link_1195	right	-121.9325855	38.4034437
link_1196	left	-122.0201799	38.24874607
link_1196	right	-122.1111206	37.97708732
link_1197	left	-122.0201799	38.24874607
link_1197	right	-121.9702207	37.93681634
link_1198	left	-122.0201799	38.24874607
link_1198	right	-121.8139877	38.01642467
link_1199	left	-122.0201799	38.24874607
link_1199	right	-121.8742164	38.24253034
link_12	left	-118.6376198	34.05522081
link_12	right	-118.5865255	34.25968672
link_120	left	-116.764301	33.63022191
link_120	right	-117.0325585	33.90916572
link_1200	left	-122.0201799	38.24874607
link_1200	right	-121.9295324	38.32189422
link_1201	left	-122.0201799	38.24874607
link_1201	right	-121.9630479	38.32747573
link_1202	left	-122.0201799	38.24874607
link_1202	right	-122.02656	38.29900167
link_1203	left	-122.0201799	38.24874607
link_1203	right	-122.0512466	38.26421214
link_1204	left	-122.0201799	38.24874607
link_1204	right	-122.0995518	38.21860999
link_1205	left	-122.511623	38.06875793
link_1205	right	-122.5184102	38.02905067
link_1206	left	-122.511623	38.06875793
link_1206	right	-122.3949035	37.94484437
link_1207	left	-122.511623	38.06875793
link_1207	right	-122.3682279	38.28158854
link_1208	left	-122.511623	38.06875793
link_1208	right	-122.2698357	38.14234671
link_1209	left	-122.511623	38.06875793
link_1209	right	-122.2672768	38.1174214
link_121	left	-116.764301	33.63022191
link_121	right	-116.8005736	33.96134016
link_1210	left	-122.7834663	38.16306366
link_1210	right	-122.5403477	37.98282511
link_1215	left	-122.7834663	38.16306366
link_1215	right	-123.7470377	40.57780141
link_1216	left	-122.7834663	38.16306366
link_1216	right	-123.8936475	40.92718433
link_1217	left	-122.7834663	38.16306366
link_1217	right	-122.3578413	39.21909733
link_1218	left	-122.5412268	38.12575648
link_1218	right	-122.5184102	38.02905067
link_1219	left	-122.5412268	38.12575648
link_1219	right	-122.5403477	37.98282511
link_122	left	-116.764301	33.63022191
link_122	right	-116.9288009	33.93687469
link_1220	left	-122.5412268	38.12575648
link_1220	right	-122.3682279	38.28158854
link_1221	left	-122.5412268	38.12575648
link_1221	right	-122.511623	38.06875793
link_1222	left	-122.5412268	38.12575648
link_1222	right	-122.7834663	38.16306366
link_1223	left	-122.5467285	38.21901059
link_1223	right	-122.3578413	39.21909733
link_1224	left	-122.5467285	38.21901059
link_1224	right	-122.3682279	38.28158854
link_1225	left	-122.5467285	38.21901059
link_1225	right	-122.7834663	38.16306366
link_1226	left	-122.5467285	38.21901059
link_1226	right	-122.5412268	38.12575648
link_1227	left	-121.3423836	38.09147491
link_1227	right	-121.3346814	38.04527691
link_1228	left	-121.3423836	38.09147491
link_1228	right	-121.4580267	37.92184048
link_1229	left	-121.3423836	38.09147491
link_1229	right	-121.4937881	38.34068322
link_123	left	-116.4795054	33.90833385
link_123	right	-116.5133107	34.06851733
link_1230	left	-121.3423836	38.09147491
link_1230	right	-121.6256207	38.17029734
link_1231	left	-121.3105869	38.20091527
link_1231	right	-121.3884115	38.35836191
link_1232	left	-121.3105869	38.20091527
link_1232	right	-121.4937881	38.34068322
link_1233	left	-121.3105869	38.20091527
link_1233	right	-121.3423836	38.09147491
link_1234	left	-121.2719203	38.07039705
link_1234	right	-121.1768355	37.85337715
link_1235	left	-121.2719203	38.07039705
link_1235	right	-121.3346814	38.04527691
link_1236	left	-121.2719203	38.07039705
link_1236	right	-121.2783983	37.94590387
link_1237	left	-121.2719203	38.07039705
link_1237	right	-121.3107246	37.98465388
link_1238	left	-121.2719203	38.07039705
link_1238	right	-121.3423836	38.09147491
link_1239	left	-121.2719203	38.07039705
link_1239	right	-121.3105869	38.20091527
link_124	left	-116.4795054	33.90833385
link_124	right	-116.0509433	34.1283482
link_1240	left	-122.8559138	39.93481781
link_1240	right	-123.7470377	40.57780141
link_1241	left	-122.8559138	39.93481781
link_1241	right	-122.6581143	40.55204813
link_1242	left	-122.8559138	39.93481781
link_1242	right	-122.3578413	39.21909733
link_1243	left	-122.8559138	39.93481781
link_1243	right	-122.5304683	39.70133194
link_1244	left	-122.8559138	39.93481781
link_1244	right	-122.6120897	40.06223847
link_1245	left	-122.8559138	39.93481781
link_1245	right	-122.7834663	38.16306366
link_1246	left	-120.5929877	40.86392502
link_1246	right	-121.5132038	40.67296428
link_1247	left	-120.9702566	40.51241261
link_1247	right	-121.5132038	40.67296428
link_1248	left	-120.9702566	40.51241261
link_1248	right	-121.3321302	39.64081606
link_1249	left	-120.9702566	40.51241261
link_1249	right	-120.5929877	40.86392502
link_125	left	-116.4795054	33.90833385
link_125	right	-116.764301	33.63022191
link_1250	left	-120.50484	40.43580844
link_1250	right	-120.5929877	40.86392502
link_1251	left	-120.50484	40.43580844
link_1251	right	-120.9702566	40.51241261
link_1252	left	-120.1527092	40.13067992
link_1252	right	-120.5929877	40.86392502
link_1253	left	-120.1527092	40.13067992
link_1253	right	-120.50484	40.43580844
link_1254	left	-120.5514718	41.50292368
link_1254	right	-120.5929877	40.86392502
link_1255	left	-120.1363033	39.33684682
link_1255	right	-120.1527092	40.13067992
link_1256	left	-120.5351281	39.3930902
link_1256	right	-120.1363033	39.33684682
link_1257	left	-120.3645338	39.91887974
link_1257	right	-121.3321302	39.64081606
link_1258	left	-120.3645338	39.91887974
link_1258	right	-120.9702566	40.51241261
link_1259	left	-120.3645338	39.91887974
link_1259	right	-120.50484	40.43580844
link_126	left	-117.1429293	33.95231343
link_126	right	-117.3340564	34.34898651
link_1260	left	-120.3645338	39.91887974
link_1260	right	-120.1527092	40.13067992
link_1261	left	-120.3645338	39.91887974
link_1261	right	-120.1363033	39.33684682
link_1262	left	-120.5160143	39.58068867
link_1262	right	-121.3321302	39.64081606
link_1263	left	-120.5160143	39.58068867
link_1263	right	-120.1363033	39.33684682
link_1264	left	-120.5160143	39.58068867
link_1264	right	-120.5351281	39.3930902
link_1265	left	-120.5160143	39.58068867
link_1265	right	-120.3645338	39.91887974
link_1266	left	-121.1798345	39.44928058
link_1266	right	-121.3321302	39.64081606
link_1267	left	-121.1798345	39.44928058
link_1267	right	-121.5961908	39.15078075
link_1268	left	-121.1798345	39.44928058
link_1268	right	-121.5805594	39.09915681
link_1269	left	-121.1798345	39.44928058
link_1269	right	-120.5351281	39.3930902
link_127	left	-117.1429293	33.95231343
link_127	right	-117.316671	33.97626474
link_1270	left	-121.1798345	39.44928058
link_1270	right	-120.5160143	39.58068867
link_1271	left	-119.9871804	38.89889311
link_1271	right	-120.0826448	38.95852661
link_1272	left	-119.9782501	38.95079416
link_1272	right	-120.0826448	38.95852661
link_1273	left	-119.9782501	38.95079416
link_1273	right	-119.9871804	38.89889311
link_1274	left	-119.9661439	38.84199862
link_1274	right	-120.0826448	38.95852661
link_1275	left	-119.9661439	38.84199862
link_1275	right	-119.9871804	38.89889311
link_1276	left	-119.9661439	38.84199862
link_1276	right	-119.9782501	38.95079416
link_1277	left	-120.5261481	38.60286246
link_1277	right	-120.0826448	38.95852661
link_1278	left	-120.5261481	38.60286246
link_1278	right	-119.9661439	38.84199862
link_1279	left	-120.5929114	38.71968308
link_1279	right	-120.0826448	38.95852661
link_128	left	-117.1429293	33.95231343
link_128	right	-117.2954611	33.68613381
link_1280	left	-120.5929114	38.71968308
link_1280	right	-120.6362402	38.7658099
link_1281	left	-120.5929114	38.71968308
link_1281	right	-120.5261481	38.60286246
link_1282	left	-120.4746973	39.24865131
link_1282	right	-120.1363033	39.33684682
link_1283	left	-120.4746973	39.24865131
link_1283	right	-120.5351281	39.3930902
link_1284	left	-120.4746973	39.24865131
link_1284	right	-120.0826448	38.95852661
link_1285	left	-120.4746973	39.24865131
link_1285	right	-120.6362402	38.7658099
link_1286	left	-120.4746973	39.24865131
link_1286	right	-120.5929114	38.71968308
link_1287	left	-121.0715379	38.97601135
link_1287	right	-121.5805594	39.09915681
link_1288	left	-121.0715379	38.97601135
link_1288	right	-121.239248	38.75852507
link_1289	left	-121.0715379	38.97601135
link_1289	right	-121.1798345	39.44928058
link_129	left	-117.1429293	33.95231343
link_129	right	-117.0912007	33.97306841
link_1290	left	-121.0715379	38.97601135
link_1290	right	-120.6362402	38.7658099
link_1291	left	-120.9521845	39.06563811
link_1291	right	-120.5351281	39.3930902
link_1292	left	-120.9521845	39.06563811
link_1292	right	-121.1798345	39.44928058
link_1293	left	-120.9521845	39.06563811
link_1293	right	-120.6362402	38.7658099
link_1294	left	-120.9521845	39.06563811
link_1294	right	-120.4746973	39.24865131
link_1295	left	-120.1151368	39.13716976
link_1295	right	-120.1363033	39.33684682
link_1296	left	-120.1151368	39.13716976
link_1296	right	-120.0826448	38.95852661
link_1297	left	-120.1151368	39.13716976
link_1297	right	-119.9782501	38.95079416
link_1298	left	-120.1151368	39.13716976
link_1298	right	-120.4746973	39.24865131
link_1299	left	-120.0675591	39.24647923
link_1299	right	-120.1527092	40.13067992
link_13	left	-118.5495935	34.05369343
link_13	right	-118.5865255	34.25968672
link_130	left	-117.1429293	33.95231343
link_130	right	-117.0325585	33.90916572
link_1300	left	-120.0675591	39.24647923
link_1300	right	-120.1363033	39.33684682
link_1301	left	-120.0675591	39.24647923
link_1301	right	-119.9782501	38.95079416
link_1302	left	-120.0675591	39.24647923
link_1302	right	-120.1151368	39.13716976
link_1303	left	-121.0228389	39.00829362
link_1303	right	-121.1798345	39.44928058
link_1304	left	-121.0228389	39.00829362
link_1304	right	-120.6362402	38.7658099
link_1305	left	-121.0228389	39.00829362
link_1305	right	-121.0715379	38.97601135
link_1306	left	-121.0228389	39.00829362
link_1306	right	-120.9521845	39.06563811
link_1307	left	-119.8206038	38.59709408
link_1307	right	-119.6918486	37.94326069
link_1308	left	-119.8206038	38.59709408
link_1308	right	-119.9782501	38.95079416
link_1309	left	-119.8206038	38.59709408
link_1309	right	-119.9661439	38.84199862
link_131	left	-116.1831192	33.72202965
link_131	right	-116.0509433	34.1283482
link_1310	left	-120.9339798	38.41757921
link_1310	right	-121.239248	38.75852507
link_1311	left	-120.9339798	38.41757921
link_1311	right	-121.3274122	38.69809397
link_1312	left	-120.9339798	38.41757921
link_1312	right	-121.3884115	38.35836191
link_1313	left	-120.9339798	38.41757921
link_1313	right	-121.3105869	38.20091527
link_1314	left	-120.9339798	38.41757921
link_1314	right	-120.6362402	38.7658099
link_1315	left	-120.9339798	38.41757921
link_1315	right	-120.5261481	38.60286246
link_1316	left	-120.9339798	38.41757921
link_1316	right	-120.5929114	38.71968308
link_1317	left	-120.9339798	38.41757921
link_1317	right	-121.0715379	38.97601135
link_1318	left	-120.8814769	38.29088282
link_1318	right	-121.3105869	38.20091527
link_1319	left	-120.8814769	38.29088282
link_1319	right	-120.9339798	38.41757921
link_132	left	-116.1831192	33.72202965
link_132	right	-116.4795054	33.90833385
link_1320	left	-120.2440869	38.36344169
link_1320	right	-119.6918486	37.94326069
link_1321	left	-120.2440869	38.36344169
link_1321	right	-120.4342215	37.77380812
link_1322	left	-120.2440869	38.36344169
link_1322	right	-119.9661439	38.84199862
link_1323	left	-120.2440869	38.36344169
link_1323	right	-120.5261481	38.60286246
link_1324	left	-120.2440869	38.36344169
link_1324	right	-119.8206038	38.59709408
link_1325	left	-120.8651165	38.18831548
link_1325	right	-121.1768355	37.85337715
link_1326	left	-120.8651165	38.18831548
link_1326	right	-120.83017	37.88664183
link_1327	left	-120.8651165	38.18831548
link_1327	right	-121.3105869	38.20091527
link_1328	left	-120.8651165	38.18831548
link_1328	right	-121.2719203	38.07039705
link_1329	left	-120.8651165	38.18831548
link_1329	right	-120.8814769	38.29088282
link_133	left	-116.6105518	33.96961537
link_133	right	-116.5133107	34.06851733
link_1330	left	-120.640045	38.23786764
link_1330	right	-120.83017	37.88664183
link_1331	left	-120.640045	38.23786764
link_1331	right	-120.5261481	38.60286246
link_1332	left	-120.640045	38.23786764
link_1332	right	-120.9339798	38.41757921
link_1333	left	-120.640045	38.23786764
link_1333	right	-120.8814769	38.29088282
link_1334	left	-120.640045	38.23786764
link_1334	right	-120.2440869	38.36344169
link_1335	left	-120.640045	38.23786764
link_1335	right	-120.8651165	38.18831548
link_1336	left	-120.5162628	38.10047447
link_1336	right	-120.83017	37.88664183
link_1337	left	-120.5162628	38.10047447
link_1337	right	-120.4342215	37.77380812
link_1338	left	-120.5162628	38.10047447
link_1338	right	-120.2440869	38.36344169
link_1339	left	-120.5162628	38.10047447
link_1339	right	-120.640045	38.23786764
link_134	left	-116.6105518	33.96961537
link_134	right	-116.8005736	33.96134016
link_1340	left	-119.2033936	38.16713718
link_1340	right	-118.519674	37.69179354
link_1341	left	-119.2033936	38.16713718
link_1341	right	-118.9815548	37.63797335
link_1342	left	-119.2033936	38.16713718
link_1342	right	-119.6918486	37.94326069
link_1343	left	-119.2033936	38.16713718
link_1343	right	-119.9782501	38.95079416
link_1344	left	-119.2033936	38.16713718
link_1344	right	-120.0675591	39.24647923
link_1345	left	-119.2033936	38.16713718
link_1345	right	-119.8206038	38.59709408
link_1346	left	-116.7654065	39.57402178
link_1346	right	-115.0188139	36.21319877
link_1347	left	-116.7654065	39.57402178
link_1347	right	-113.7911	36.6513
link_1348	left	-116.7654065	39.57402178
link_1348	right	-114.3911	36.3632
link_1349	left	-116.7654065	39.57402178
link_1349	right	-117.328778	36.44608489
link_135	left	-116.6105518	33.96961537
link_135	right	-116.764301	33.63022191
link_1350	left	-116.7654065	39.57402178
link_1350	right	-118.2864469	37.31722407
link_1351	left	-116.7654065	39.57402178
link_1351	right	-118.519674	37.69179354
link_1352	left	-116.7654065	39.57402178
link_1352	right	-120.1527092	40.13067992
link_1353	left	-116.7654065	39.57402178
link_1353	right	-120.0675591	39.24647923
link_1354	left	-116.7654065	39.57402178
link_1354	right	-119.2033936	38.16713718
link_1355	left	-111.6704891	39.30516391
link_1355	right	-113.7911	36.6513
link_1356	left	-111.7807	39.3389
link_1356	right	-113.7911	36.6513
link_1357	left	-111.7807	39.3389
link_1357	right	-116.7654065	39.57402178
link_1358	left	-111.7807	39.3389
link_1358	right	-111.6704891	39.30516391
link_1359	left	-107.1172	39.7927
link_1359	right	-108.5707	37.7486
link_136	left	-116.6105518	33.96961537
link_136	right	-116.4795054	33.90833385
link_1360	left	-109.6079	38.2315
link_1360	right	-109.1173	36.953
link_1361	left	-109.6079	38.2315
link_1361	right	-108.5707	37.7486
link_1362	left	-109.6079	38.2315
link_1362	right	-113.7911	36.6513
link_1363	left	-109.6079	38.2315
link_1363	right	-111.6704891	39.30516391
link_1364	left	-109.6079	38.2315
link_1364	right	-107.1172	39.7927
link_1365	left	-105.5477299	38.99652641
link_1365	right	-106.498997	34.46443389
link_1366	left	-105.5477299	38.99652641
link_1366	right	-103.7052	37.6262
link_1367	left	-105.5477299	38.99652641
link_1367	right	-108.5707	37.7486
link_1368	left	-105.5477299	38.99652641
link_1368	right	-108.7209	36.9395
link_1369	left	-105.5477299	38.99652641
link_1369	right	-107.1172	39.7927
link_137	left	-116.9748429	33.45126817
link_137	right	-117.1519856	33.58639157
link_1370	left	-103.1083	39.9144
link_1370	right	-103.7052	37.6262
link_1371	left	-103.1083	39.9144
link_1371	right	-105.5477299	38.99652641
link_1372	left	-102.6689	38.0916
link_1372	right	-105.2517	33.4598
link_1373	left	-102.6689	38.0916
link_1373	right	-103.7052	37.6262
link_1374	left	-102.6689	38.0916
link_1374	right	-103.1083	39.9144
link_1375	left	-104.1132	41.9504
link_1375	right	-107.1172	39.7927
link_1376	left	-104.1132	41.9504
link_1376	right	-105.5477299	38.99652641
link_1377	left	-104.1132	41.9504
link_1377	right	-103.1083	39.9144
link_1378	left	-107.1480985	43.04022627
link_1378	right	-107.1172	39.7927
link_1379	left	-107.1480985	43.04022627
link_1379	right	-104.1132	41.9504
link_138	left	-116.9748429	33.45126817
link_138	right	-117.1514606	33.51146327
link_1380	left	-105.8071	44.8698
link_1380	right	-104.1132	41.9504
link_1381	left	-105.8071	44.8698
link_1381	right	-107.1480985	43.04022627
link_1382	left	-109.1564	41.5565
link_1382	right	-111.6704891	39.30516391
link_1383	left	-109.1564	41.5565
link_1383	right	-107.1172	39.7927
link_1384	left	-109.1564	41.5565
link_1384	right	-109.6079	38.2315
link_1385	left	-109.1564	41.5565
link_1385	right	-107.1480985	43.04022627
link_1386	left	-110.8448	42.2368
link_1386	right	-107.1480985	43.04022627
link_1387	left	-110.8448	42.2368
link_1387	right	-109.1564	41.5565
link_1388	left	-114.3298742	43.79769417
link_1388	right	-116.7654065	39.57402178
link_1389	left	-114.3298742	43.79769417
link_1389	right	-111.7807	39.3389
link_139	left	-116.9748429	33.45126817
link_139	right	-116.764301	33.63022191
link_1390	left	-111.2009	42.2252
link_1390	right	-110.8448	42.2368
link_1391	left	-111.2009	42.2252
link_1391	right	-114.3298742	43.79769417
link_1392	left	-111.1829	41.943
link_1392	right	-111.6704891	39.30516391
link_1393	left	-111.1829	41.943
link_1393	right	-111.7807	39.3389
link_1394	left	-111.1829	41.943
